repo,file,type,mech,strategy,lines,stmts,count
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/commands/testWaitForElementVisible.js,server,callback,others,4,4,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/element-selectors/testExpectElementSelectors.js,server,try-catch,others,4,4,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/element-selectors/testIndexedElementSelectors.js,server,callback,others,2,2,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/element-selectors/testProtocolElementSelectors.js,server,callback,others,24,24,8
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/expect/testExpectAttribute.js,server,callback,others,8,1,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/expect/testExpectAttribute.js,server,try-catch,empty,0,0,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/expect/testExpectAttribute.js,server,try-catch,others,3,3,3
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/protocol/testElementCommands.js,server,try-catch,others,3,3,3
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/protocol/testSource.js,server,try-catch,others,3,3,3
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/api/protocol/testUrl.js,server,try-catch,others,3,3,3
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/core/testPageObjectCommands.js,server,callback,others,5,3,3
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/core/testPageObjectCommands.js,server,try-catch,others,3,3,3
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/core/testQueue.js,server,callback,others,8,6,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/index/testNightwatchIndex.js,server,promise,others,11,8,4
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/index/testRequest.js,server,event,others,9,9,3
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/index/testRequest.js,server,try-catch,empty,0,0,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/index/testRequest.js,server,try-catch,others,2,2,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/index/testRequestTimeout.js,server,event,others,6,6,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/cli/testCliRunner.js,server,try-catch,others,2,2,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/mocha/testMochaIntegration.js,server,promise,others,2,2,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testReporter.js,server,promise,others,3,3,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunTestcase.js,server,promise,others,1,1,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunWithGlobalReporter.js,server,promise,others,1,1,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunWithMultipleSources.js,server,callback,noUsageOfErrorArg,0,0,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunWithMultipleSources.js,server,callback,reassigningError,1,1,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunWithMultipleSources.js,server,event,others,1,1,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunWithTags.js,server,promise,others,5,5,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunner.js,server,callback,others,20,6,4
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunner.js,server,promise,others,6,2,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunner.js,server,try-catch,"noUsageOfErrorArg,returnLiteral",1,1,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunnerSessionCreate.js,server,promise,others,4,4,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunnerUnitTests.js,server,callback,others,10,3,2
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/runner/testRunnerUnitTests.js,server,try-catch,"noUsageOfErrorArg,returnLiteral",1,1,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/wd-manager/testSelenium.js,server,promise,others,1,1,1
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/wd-manager/testSelenium.js,server,try-catch,empty,0,0,3
nightwatch.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/nightwatch/test/src/wd-manager/testWebdriver.js,server,promise,others,3,3,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/benchmark/scripts/websockets-throughput.js,server,callback,"consoleLog,rethrow",10,5,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/examples/helpers/store.js,server,try-catch,others,3,3,3
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/examples/http/custom-proxy-error.js,server,callback,noUsageOfErrorArg,4,2,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/examples/http/custom-proxy-error.js,server,event,others,4,2,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/examples/http/error-handling.js,server,callback,noUsageOfErrorArg,3,3,2
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/examples/middleware/bodyDecoder-middleware.js,server,callback,consoleLog,2,2,2
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/lib/http-proxy/common.js,server,callback,others,1,1,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/lib/http-proxy/index.js,server,callback,others,3,1,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/lib/http-proxy/index.js,server,callback,rethrow,3,1,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/lib/http-proxy/passes/web-incoming.js,server,callback,others,9,2,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/lib/http-proxy/passes/ws-incoming.js,server,callback,others,6,2,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/lib/http-proxy/passes/ws-incoming.js,server,event,noUsageOfErrorArg,1,1,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/test/lib-http-proxy-passes-web-incoming-test.js,server,callback,noUsageOfErrorArg,8,1,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/test/lib-http-proxy-passes-web-incoming-test.js,server,callback,others,10,10,2
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/test/lib-http-proxy-passes-web-incoming-test.js,server,event,others,23,23,4
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/test/lib-http-proxy-test.js,server,event,noUsageOfErrorArg,1,1,1
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/test/lib-http-proxy-test.js,server,event,others,21,21,6
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/test/lib-http-proxy-test.js,server,try-catch,reassigningError,3,3,3
node-http-proxy.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-http-proxy/test/lib-https-proxy-test.js,server,event,others,7,3,1
node-inspector.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-inspector/bin/run-repl.js,server,try-catch,empty,0,0,1
node-inspector.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-inspector/front-end-node/NodeInspectorOverrides.js,server,callback,break,19,3,2
node-inspector.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/node-inspector/front-end-node/NodeInspectorOverrides.js,server,callback,noUsageOfErrorArg,18,9,1
